ID;Authors;Title;Year;Source Title;Source Title Abbreviation;Page Start;Page End;Cited by;Abstract;Author Keyword;Index Keyword;Language;Document Type;Type of Study;Research Type of Primary Studies;Research Type of Secondary Study;SWEBOK;Contributions;Challenges;Contributions Category;Challenges Category
SCP0398;"Singhal K.; Hietala K.; Marshall S.; Rand R.";Q# as a Quantum Algorithmic Language;2023;Electronic Proceedings in Theoretical Computer Science;Electron. Proc. Theor. Comput. Sci., EPTCS;170;191;0;Q# is a standalone domain-specific programming language from Microsoft for writing and running quantum programs. Like most industrial languages, it was designed without a formal specification, which can naturally lead to ambiguity in its interpretation. We aim to provide a formal language definition for Q#, placing the language on a solid mathematical foundation and enabling further evolution of its design and type system. This paper presents λQ#, an idealized version of Q# that illustrates how we may view Q# as a quantum ALGOL (algorithmic language). We show the safety properties enforced by λQ#'s type system and present its equational semantics based on a fully complete algebraic theory by Staton. © K. Singhal, K. Hietala, S. Marshall, and R. Rand This work is licensed under the Creative Commons Attribution License.;;"Problem oriented languages; Semantics; Algebraic theories; Design systems; Domain-specific programming languages; Equational semantics; Mathematical foundations; MicroSoft; Safety property; Type systems; Algorithmic languages";English;Conference Paper;Primary Study;Proposal of solution;0;Software Engineering Models and Methods;O trabalho introduz a linguagem Q# como uma proposta formal e prática para programação quântica, explicando sua integração com o .NET, seu modelo de tipos, conceitos fundamentais (como operações e funções), e apresentando exemplos concretos de algoritmos como Grover e Shor, oferecendo aos desenvolvedores uma ferramenta robusta para explorar e implementar algoritmos quânticos.;O principal desafio identificado é a necessidade de abstrair e modularizar os conceitos complexos da computação quântica em estruturas que possam ser compreendidas e manipuladas por desenvolvedores tradicionais, além de facilitar a integração entre computação clássica e quântica por meio de linguagens como a Q#.;Tool support;Integration challenges
SCP0405;"Dahlberg A.; Wehner S.";SimulaQron - A simulator for developing quantum internet software;2019;Quantum Science and Technology;QST;0;0;70;We introduce a simulator of a quantum internet with the specific goal to support software development. A quantum internet consists of local quantum processors, which are interconnected by quantum communication channels that enable the transmission of qubits between the different processors. While many simulators exist for local quantum processors, there is presently no simulator for a quantum internet tailored towards software development. Quantum internet protocols require both classical as well as quantum information to be exchanged between the network nodes, next to the execution of gates and measurements on a local quantum processor. This requires quantum internet software to integrate classical communication programming practises with novel quantum ones. SimulaQron is built to enable application development and explore software engineering practises for a quantum internet. SimulaQron can be run on one or more classical computers to simulate local quantum processors, which are transparently connected in the background to enable the transmission of qubits or the generation of entanglement between remote processors. Application software can access the simulated local quantum processors to execute local quantum instructions and measurements, but also to transmit qubits to remote nodes in the network. SimulaQron features a modular design that performs a distributed simulation based on any existing simulation of a quantum computer capable of integrating with Python. Programming libraries for Python and C are provided to facilitate application development. © 2018 IOP Publishing Ltd.;"quantum internet; quantum network; simulator; software development";"Application programs; C (programming language); Quantum communication; Quantum optics; Qubits; Simulators; Software design; Software engineering; Application development; Classical communication; Distributed simulations; Programming library; Quantum Information; Quantum network; Quantum processors; Remote processors; Quantum entanglement";English;Article;Primary Study;Proposal of solution;0;Software Architecture;O trabalho apresenta uma arquitetura modular e distribuída que simula processadores quânticos interconectados, permitindo o desenvolvimento de aplicações de internet quântica sem a necessidade de hardware real, contribuindo para a preparação de software e protocolos que futuramente operarão em redes quânticas reais.;O principal desafio identificado está na simulação eficiente de entrelaçamento entre nós remotos, o que requer técnicas específicas de sincronização e gerenciamento de registros, além da ausência de um stack completo para redes quânticas, dificultando a padronização do desenvolvimento.;"Reference architecture; Collaboration support";Lack of standardization
SCP0414;"Tafliovich A.; Hehner E.C.R.";Quantum predicative programming;2006;International Conference on Mathematics of Program Construction;MPC;433;454;8;The subject of this work is quantum predicative programming -the development of programs intended for execution on a quantum computer. We look at programming in the context of formal methods of program development, or programming methodology. Our work is based on probabilistic predicative programming, a recent generalisation of the well-established predicative programming. It supports the style of program development in which each programming step is proven correct as it is made. We inherit the advantages of the theory, such as its generality, simple treatment of recursive programs, time and space complexity, and communication, Our theory of quantum programming provides tools to write both classical and quantum specifications, develop quantum programs that implement these specifications, and reason about their comparative time and space complexity all in the same framework. © Springer-Verlag Berlin Heidelberg 2006.;;"Artificial intelligence; Computational complexity; Computer science; Probabilistic logics; Recursive functions; Software engineering; Programming methodology; Quantum computers; Quantum predicative programming; Space complexity; Computer programming";English;Conference Paper;Primary Study;Proposal of solution;0;Software Engineering Models and Methods;O trabalho introduz o conceito de “Quantum Predicative Programming”, estendendo a programação predicativa probabilística para o contexto quântico, permitindo especificar, desenvolver e analisar algoritmos quânticos e suas complexidades de forma rigorosa e unificada.;Os principais desafios envolvem a formalização e verificação de algoritmos quânticos complexos, especialmente os distribuídos e criptográficos, exigindo novas formas de raciocínio sobre paralelismo, comunicação e estados mistos dentro de um arcabouço lógico-matemático unificado.;Tool support;Quality assurance
SCP0421;"Hussein H.; Younes A.; Abdelmoez W.";Quantum algorithm for solving the test suite minimization problem;2021;Cogent Engineering;Cogent Eng.;0;0;4;Test-suite minimization problem is an essential problem in software engineering as its application helps to improve the software quality. This paper proposes a quantum algorithm to solve the test-suite minimization problem with high probability in (Formula presented.), where (Formula presented.) is the number of test cases. It generates an incomplete superposition to find the best solution. It also handles the non-uniform amplitudes’ distribution case for the system with multisolutions. The proposed algorithm uses amplitude amplification techniques to search for the minimum number of test cases required to test all the requirements. The proposed algorithm employs two quantum search algorithms, Younes et al. algorithm for quantum searching via entanglement and partial diffusion to prepare incomplete superpositions that represent different search spaces such that the number of test cases is incremented in each search space, and updated Arima’s algorithm to handle the multisolutions case. The updated Arima’s algorithm searches for a quantum state that satisfies an oracle that represent the instance of the test-suite minimization problem. © 2021 The Author(s). This open access article is distributed under a Creative Commons Attribution (CC-BY) 4.0 license.;"Quantum Algorithm; Quantum Search; Superposition Preparation; Test-Suite Minimization";;English;Article;Primary Study;Proposal of solution;0;Software Testing;O artigo introduz um algoritmo quântico que combina técnicas de amplificação de amplitude com algoritmos de busca quântica para encontrar subconjuntos mínimos de casos de teste que satisfaçam todos os requisitos, oferecendo ganhos teóricos em termos de tempo e recursos computacionais.;Entre os principais desafios estão a modelagem eficiente de problemas de engenharia de software para execução em ambientes quânticos e a preparação de superposições incompletas adequadas para buscas em espaços de soluções com restrições combinatórias.;Requirements engineering;Lack of modeling standards
SCP0482;"Berganza Gomez R.; O'Meara C.; Cortiana G.; Mendl C.B.; Bernabe-Moreno J.";Towards AutoQML: A Cloud-Based Automated Circuit Architecture Search Framework;2022;International Conference on Software Architecture Companion;ICSA;129;136;4;The learning process of classical machine learning algorithms is tuned by hyperparameters that need to be customized to best learn and generalize from an input dataset. In recent years, Quantum Machine Learning (QML) has been gaining traction as a possible application of quantum computing which may provide quantum advantage in the future. However, quantum versions of classical machine learning algorithms introduce a plethora of additional parameters and circuit variations that have their own intricacies in being tuned.In this work, we take the first steps towards Automated Quantum Machine Learning (AutoQML). We propose a concrete description of the problem, and then develop a classical-quantum hybrid cloud architecture that allows for parallelized hyperparameter exploration and model training.As an application use-case, we train a quantum Generative Adversarial neural Network (qGAN) to generate energy prices that follow a known historic data distribution. Such a QML model can be used for various applications in the energy economics sector.  © 2022 IEEE.;"cloud computing; parametrized quantum circuit; quantum machine learning; quantum neural network; software architecture";"Cloud computing architecture; Computer architecture; Economics; Generative adversarial networks; Learning algorithms; Learning systems; Network architecture; Quantum computers; Cloud-based; Cloud-computing; Hyper-parameter; Machine learning algorithms; Machine-learning; Parametrized quantum circuit; Quantum circuit; Quantum machine learning; Quantum machines; Quantum neural networks; Timing circuits";English;Conference Paper;Primary Study;Proposal of solution;0;Software Engineering Models and Methods;O artigo introduz o AutoQML, uma arquitetura híbrida clássica-quântica em nuvem que permite executar em paralelo treinamentos de modelos QML com diferentes configurações de hiperparâmetros, como tipo de Ansatz, número de qubits, inicialização e discriminadores. A arquitetura é validada por meio do treinamento automatizado de qGANs para modelar distribuições históricas de preços de energia, usando métricas como entropia relativa e Kolmogorov–Smirnov.;Os desafios incluem a seleção eficiente de hiperparâmetros em espaços de busca grandes e não triviais, a integração robusta com backends quânticos reais, a escassez de técnicas avançadas de otimização automatizada para circuitos quânticos, e a necessidade de lidar com limitações de recursos como tempo de execução, conectividade de qubits e ruído em dispositivos NISQ.;Reference architecture;Integration challenges
SCP0485;"Wu N.; Song F.; Li X.";Study of a Quantum Framework for Search Based Software Engineering;2013;International Journal of Theoretical Physics;Int. J. Theor. Phys.;2181;2186;2;The Search Based Software Engineering (SBSE) is widely used in the software engineering to identify optimal solutions. The traditional methods and algorithms used in SBSE are criticized due to their high costs. In this paper, we propose a rapid modified-Grover quantum searching method for SBSE, and theoretically this method can be applied to any search-space structure and any type of searching problems. © 2013 Springer Science+Business Media New York.;"Complex structure; Grover algorithm; Quantum algorithm; Searching; Software engineering";;English;Article;Primary Study;Proposal of solution;0;Software Engineering Models and Methods;O artigo contribui ao adaptar o paradigma de SBSE para a computação quântica, propondo a tradução de problemas de engenharia de software em espaços de busca quânticos e sugerindo a aplicação do algoritmo de Grover e sua versão com aprofundamento iterativo (IDGS) como ferramenta de otimização. O framework também define representações quânticas para candidatos a solução, funções de avaliação baseadas em distância de traço e operadores universais para oráculos, constituindo uma proposta teórica sólida para integrar computação quântica à engenharia de software.;Os principais desafios incluem a tradução precisa de problemas de engenharia de software para representações em estados quânticos (em especial para estados base em Hilbert space), a definição de funções de avaliação compatíveis com medidas quânticas, e a limitação da aplicabilidade do algoritmo de Grover para buscas com múltiplos alvos ou onde não se conhece o número de soluções. Além disso, a implementação prática do framework depende da evolução do hardware quântico e de ferramentas de modelagem adequadas para representar problemas complexos de forma compatível com comput;"Conceptual framework; Tool support";Hardware limitations
SCP0494;"Fitzjohn J.; Winckles A.; Wilson G.; Vicinanza D.";A Software Development Kit and Translation Layer for Executing Intel 8080 Assembler on a Quantum Computer (August 2022);2022;Transactions on Quantum Engineering;IEEE. Trans. Quantum. Eng.;0;0;3;One of the major obstacles to the adoption of quantum computing is the requirement to define quantum circuits at the quantum gate level. Many programmers are familiar with high-level or low-level programming languages but not quantum gates nor the low-level quantum logic required to derive useful results from quantum computers. The steep learning curve involved when progressing from quantum gates to complex simulations such as Shor's algorithm has proven too much for many developers. The purpose of this article and the software presented within addresses this challenge by providing a Software Development Kit (SDK), translation layer, emulator, and a framework of techniques for executing Intel 8080/Z80 assembler on a quantum computer, i.e., all salient points of CPU execution, logic, arithmetic, and bitwise manipulation will be executed on the quantum computer using quantum circuits. This provides a novel means of displaying the equivalency and interoperability of quantum and classical computers. Developers and researchers can use the SDK to write code in Intel 8080/Z80 assembler which is executed locally via traditional emulation and remotely on a quantum computer in parallel. The emulator features side-by-side code execution with visibility of the running quantum circuit and reusable/overridable methods. This enables programmers to learn, reuse, and contrast techniques for performing any traditional CPU-based technique/instruction on a quantum computer, e.g., a programmer may know how to multiply and perform checks on a classical CPU but is not able to perform the same tasks in a quantum implementation, and this SDK allows the programmer to pick and choose the methods they would like to use to fulfil their requirements. The SDK makes use of open-source software, specifically Python and Qiskit for the emulation, translation, API calls, and execution of user-supplied code or binaries.  © 2020 IEEE.;"Emulation; macro and assembly languages; processors; Qiskit; quantum computing; quantum gates; translation";"Application programs; Computation theory; Computer circuits; High level languages; Logic circuits; Logic gates; Open source software; Open systems; Quantum computers; Software design; Technology transfer; Timing circuits; Code; Emulation; Macro and assembly languages; Processor; Qiskit; Quantum circuit; Quantum Computing; Quantum gates; Random access memory; Translation; Program processors";English;Article;Primary Study;Evaluation research;0;Software Construction;O trabalho propõe um SDK completo que emula CPUs clássicas em computadores quânticos, provendo circuitos reutilizáveis para lógica, aritmética e manipulação de bits, com potencial educativo e transicional entre paradigmas computacionais.;A principal limitação está na lentidão inerente ao modelo quântico atual para emular lógica clássica, além da necessidade de múltiplas execuções (shots) para obter resultados confiáveis, o que ressalta a complexidade e o custo computacional dos sistemas quânticos atuais.;Tool support;Modeling difficulty
SCP0525;"Zhang X.; Wen Q.; Zhu F.";Object-oriented quantum cryptography simulation model;2007;International Conference on Natural Computation  ;Proc Int Conf Natural Comput, ICNC;599;602;6;Quantum computation simulation has been a hot research topic recently and a few softwares used in research have been developed. Compared with these existed softwares and their approaches, this paper proposes an object oriented quantum cryptography simulation model. Furthermore, we also firstly integrate classical cryptography algorithms into this model. Finally, the advantages and disadvantages of this model over other simulation approaches are given. © 2007 IEEE.;;"Computer simulation; Mathematical models; Quantum cryptography; Software engineering; Classical cryptography algorithms; Simulation models; Object oriented programming";English;Conference Paper;Primary Study;Proposal of solution;0;Software Construction;O artigo apresenta uma ferramenta educacional que simula o protocolo de distribuição de chaves BB84 por meio de conceitos de orientação a objetos, facilitando o aprendizado de criptografia quântica. O modelo implementado permite representar a transmissão de bits, aplicação de portas quânticas, medições e comparação de bases, tudo com apoio visual e interativo, servindo como ponte entre teoria e prática para alunos e pesquisadores iniciantes.;Os principais desafios incluem a limitação da simulação à perspectiva didática, sem validação experimental com dispositivos quânticos reais, além da abstração de alguns aspectos físicos do protocolo BB84, como ruído e ataques ativos. Há também o desafio de escalar a ferramenta para simular protocolos mais complexos e ambientes mais próximos de cenários reais de segurança quântica.;Tool support;"Modeling difficulty; Quality assurance"
SCP0609;"Wang X.; Ali S.; Yue T.; Arcaini P.";Quantum Approximate Optimization Algorithm for Test Case Optimization;2024;Transactions on Software Engineering;TOSE;3249;3264;1;Test case optimization (TCO) reduces the software testing cost while preserving its effectiveness. However, to solve TCO problems for large-scale and complex software systems, substantial computational resources are required. Quantum approximate optimization algorithms (QAOAs) are promising combinatorial optimization algorithms that rely on quantum computational resources, with the potential to offer increased efficiency compared to classical approaches. Several proof-of-concept applications of QAOAs for solving combinatorial problems, such as portfolio optimization, energy optimization in power systems, and job scheduling, have been proposed. Given the lack of investigation into QAOA's application for TCO problems, and motivated by the computational challenges of TCO problems and the potential of QAOAs, we present IGDec-QAOA to formulate a TCO problem as a QAOA problem and solve it on both ideal and noisy quantum computer simulators, as well as on a real quantum computer. To solve bigger TCO problems that require many qubits, which are unavailable these days, we integrate a problem decomposition strategy with the QAOA. We performed an empirical evaluation with five TCO problems and four publicly available industrial datasets from ABB, Google, and Orona to compare various configurations of IGDec-QAOA, assess its decomposition strategy of handling large datasets, and compare its performance with classical algorithms (i.e., Genetic Algorithm (GA) and Random Search). Based on the evaluation results achieved on an ideal simulator, we recommend the best configuration of our approach for TCO problems. Also, we demonstrate that our approach can reach the same effectiveness as GA and outperform GA in two out of five test case optimization problems we conducted. In addition, we observe that, on the noisy simulator, IGDec-QAOA achieved similar performance to that from the ideal simulator. Finally, we also demonstrate the feasibility of IGDec-QAOA on a real quantum computer in the presence of noise.  © 1976-2012 IEEE.;"QAOA; quantum computing; search-based software engineering; test case optimization";"Application programs; Combinatorial optimization; Computer software selection and evaluation; Cost engineering; Cost reduction; Investments; Job shop scheduling; Optimization algorithms; Quantum efficiency; Quantum electronics; Qubits; Scheduling algorithms; Approximate optimization; Optimisations; Optimization algorithms; Optimization problems; Quantum approximate optimization algorithm; Quantum Computing; Search-based; Search-based software engineering; Test case; Test case optimization; Software testing";English;Article;Primary Study;Evaluation research;0;Software Testing;O artigo apresenta uma formulação do problema de otimização de casos de teste como um problema QUBO, permitindo sua resolução por meio do algoritmo QAOA. A proposta é avaliada com experimentos que demonstram que o QAOA consegue selecionar subconjuntos de testes representativos com redução significativa no volume de execução e sem perda de cobertura, destacando o potencial da computação quântica como ferramenta prática para engenharia de software orientada a qualidade e eficiência.;Os desafios enfrentados incluem a modelagem adequada do problema de teste como QUBO, a limitação do número de qubits e profundidade dos circuitos nos dispositivos quânticos atuais, e a dificuldade de generalizar os resultados para sistemas maiores e conjuntos de testes mais complexos. Além disso, integrar soluções quânticas em pipelines tradicionais de testes requer adaptações arquiteturais e conhecimento técnico especializado.;Tool support;Quality assurance
SCP0656;"Baldassarre M.T.; De Vincentiis M.; Pal A.; Scalera M.";Quantum Artificial Intelligence for Cyber Security Education in Software Engineering;2023;﻿International Symposium on End-User Development;IS-EUD;0;0;1;The impact of Cyber Security is global, requiring immediate attention for protecting, conserving, and maintaining the integrity of any data. The need for cyber security is of utmost importance in Industry or Academics. To address this, all stakeholders should have substantial knowledge about cyber security and how to implement it. The use of published generic standards and guidelines does not describe the technologies or solutions that can be used. Currently, machine learning-based applications, serious games, or remote training can be used to bridge this gap. This paper proposes a vision model based on Quantum Artificial Intelligence (QAI) that generates secure software development (SSD) rules to educate and train developers and testers during different phases of the Software Development Life Cycle (SDLC). The proposed model trains QAI algorithms on data from industry standards, vulnerability information, and proprietary and historical data to create security rules that developers and testers can quickly adapt. Consequently, a case study about the automotive industry SSD discusses the application of the vision model. © 2022 Copyright for this paper by its authors. Use permitted under Creative Commons License Attribution 4.0 International (CC BY 4.0).;"Cyber Security Education; Industry Education; Quantum Artificial Intelligence";"Artificial intelligence; Automotive industry; Engineering education; Life cycle; Serious games; Software design; Cyber security; Cyber-security educations; Industry education; Machine-learning; Quantum artificial intelligence; Remote training; Secure software development; Software development life-cycle; Standards and guidelines; Vision model-based; Cybersecurity";English;Conference Paper;Primary Study;Proposal of solution;0;Software Security;O trabalho contribui ao destacar o papel da inteligência artificial quântica como elemento inovador no ensino de segurança cibernética, propondo sua adoção em currículos de engenharia de software para despertar o interesse dos alunos por temas emergentes, como criptografia quântica e defesa contra ataques baseados em computação quântica. O artigo defende o uso de tecnologias quânticas como ferramenta de ensino, não apenas como conteúdo teórico, e sugere que experiências educacionais práticas podem preparar melhor os alunos para os desafios futuros da cibersegurança.;Os principais desafios incluem a escassez de recursos educacionais acessíveis sobre inteligência artificial quântica, a necessidade de preparar docentes para abordar esses temas de forma eficaz, e a falta de ferramentas práticas adaptadas ao contexto educacional. Além disso, integrar tópicos de QAI em currículos tradicionais de engenharia de software exige alinhamento com diretrizes pedagógicas, atualização de competências docentes e superação de barreiras técnicas e cognitivas para alunos sem formação prévia em computação quântica.;"Tool support; Role definition; Education and training";Skill gap
SCP0659;"Shoran P.; Sinha A.; Mahmood H.R.; Sharma V.; Jha P.; Kumar B.; Alkhayyat A.";Enhancing Software Cost Estimation using COCOMO Cost Driver Features with Battle Royale Optimization and Quantum Ensemble Meta-Regression Technique;2023;International Conference on Computing Communication and Networking Technologies;Int. Conf. Comput. Commun. Netw. Technol., ICCCNT;0;0;2;This research suggests a unique method for improving software cost estimates by combining Battle Royale Optimisation (BRO) and Quantum Ensemble Meta-Regression Technique (QEMRT) with COCOMO cost driver characteristics. The strengths of these three strategies are combined in the suggested strategy to increase the accuracy of software cost estimation. The COCOMO model is a popular software cost-estimating methodology that considers several cost factors. BRO is a metaheuristic algorithm that mimics the process of the fittest people being selected naturally and was inspired by the Battle Royale video game. The benefits of quantum computing and ensemble learning are combined in the machine learning approach known as QEMRT. Using a correlation-based feature selection technique, we first identified the most important COCOMO cost drivers in our study. To get the best-fit model, we then used BRO to optimize the weights of these cost drivers. To further increase the estimation's accuracy, QEMRT was utilized to meta-regress the optimized model. The suggested method was tested on two datasets for software cost estimating that are available to the public, and the outcomes were compared with other cutting-edge approaches. The experimental findings demonstrated that our suggested strategy beat the other approaches in terms of accuracy, robustness, and stability. In conclusion, the suggested method offers a viable strategy for improving the accuracy of software cost estimation, which might help software development organizations by improving project planning and resource allocation. © 2023 IEEE.;"Battle Royale Optimization; BRO; COCOMO model; cost drivers; cost estimation; machine learning; QEMRT; Quantum Ensemble Meta-Regression Technique; software";"Cost benefit analysis; Cost estimating; Learning systems; Machine learning; Quantum computers; Software design; Software testing; Battle royale optimization; COCOMO model; Cost drivers; Cost estimations; Machine-learning; Optimisations; Quantum ensemble meta-regression technique; Regression techniques; Software; Optimization";English;Conference Paper;Primary Study;Proposal of solution;0;Software Engineering Economics;O artigo apresenta um modelo híbrido que aplica algoritmos genéticos quânticos à estimativa de esforço e custo de software, superando métodos tradicionais como COCOMO e redes neurais. Utilizando o conjunto de dados ISBSG, o modelo QGA demonstrou melhor desempenho em termos de erro médio relativo (MRE) e precisão, evidenciando seu potencial como técnica evolutiva baseada em princípios da computação quântica para auxiliar gestores em decisões mais confiáveis e eficientes na engenharia de software.;Os principais desafios envolvem a adaptação dos operadores genéticos clássicos ao contexto quântico, a validação de resultados em datasets com variabilidade alta, e a necessidade de ajustar hiperparâmetros quânticos (como ângulos de rotação) para obter convergência eficaz. Além disso, há barreiras práticas relacionadas à compreensão técnica desses algoritmos por profissionais de software, e à integração de tais modelos em ferramentas existentes de estimativa de custo.;"Process model; Collaboration support";"Integration challenges; Modeling difficulty; Quality assurance"
SCP0967;"El Koutbi S.; Idri A.";A quantum-based approach to error in software development effort estimation;2017;International Conference on Control, Decision and Information Technologies;Int. Conf. Control, Decision Information Technologies, CoDIT;248;253;2;Error in Software Development Effort Estimation is often investigated in order to adjust effort estimation technique results. The aim of this paper is to propose a quantum-based approach in order to deal with model error whatever the effort estimation technique used. To achieve this objective, we explored the Quantum Theory and proposed a model based on an analogy with the infinite potential well problem. In order to evaluate the performance of our approach, we assess the Classical Analogy based effort estimation technique on the COCOMO'81 dataset. The main findings are: (1) the proposed approach confidence intervals are close to the theoretical ones and (2) the Sine-squared distribution of effort represents an interesting alternative to the widely used Gaussian distribution since both distributions are statically comparable. These results give an interesting track for further researches and investigations. © 2017 IEEE.;"Deviation; Infinite potential well; Model Error; Quantum Theory; Software effort estimation";"Errors; Quantum theory; Confidence interval; Deviation; Distribution of efforts; Effort Estimation; Model errors; Potential wells; Software development effort; Software effort estimation; Software design";English;Conference Paper;Primary Study;Proposal of solution;0;Software Quality;O trabalho introduz uma abordagem inovadora baseada na equação de Schrödinger para descrever o crescimento da confiabilidade do software durante o teste, apresentando um modelo SRGM quântico e comparando seu desempenho com modelos clássicos. O modelo proposto demonstrou maior precisão estatística em termos de taxa de erro, especialmente na fase inicial do processo de testes, e fornece uma nova perspectiva para a modelagem matemática de falhas em software, aproximando-a dos fenômenos de probabilidade e evolução temporal da mecânica quântica.;Os principais desafios incluem a validação prática da abordagem em ambientes reais de teste de software, a interpretação física dos parâmetros quânticos usados na modelagem, e a integração da formulação com ferramentas e métricas tradicionais de confiabilidade. Além disso, a adoção da modelagem quântica exige entendimento interdisciplinar entre engenharia de software e mecânica quântica, o que representa uma barreira para a sua aplicação ampla no setor industrial.;Process model;"Integration challenges; Quality assurance"
SCP0983;"Ou C.-H.; Li Y.-H.; Chen C.-Y.; Wu C.-H.; Tsai Y.-C.; Yan Z.-Y.; Chang C.-R.";Quantum-Inspired Optimization for Task Scheduling in Software Development Projects;2023;International Conference on Quantum Computing and Engineering;QCE;348;349;1;Software project development, characterized by numerous tasks and several engineers, necessitates effective project scheduling and personnel allocation for successful and timely completion. Tackling the inherent complexities of Software Project Scheduling (SPS) including personnel quality requirements and capability constraints is of paramount importance for software companies. This study aims to engineer robust project scheduling to enhance task completion efficiency, reduce resource waste, and ensure the punctual delivery of project milestones. Our proposed solution models the problem as a Software Project Scheduling Problem (SPSP), subsequently transformed into a Quadratic Unconstrained Binary Optimization (QUBO) model using quantum-inspired techniques. This model is then solved using a digital annealing device. We examine our proposed quantum-inspired method's effectiveness in solving SPSP through this experimental implementation, comparing its performance with the Simulated Annealing (SA) algorithm. The experimental findings reveal that the objective function, encapsulating the weighted sum of all job personnel costs and job end times, produced superior outcomes under the Digital Annealing (DA) algorithm compared to the SA algorithm. Moreover, the DA algorithm demonstrated greater stability and reduced runtime as the volume of input data expanded.  © 2023 IEEE.;"Digital annealing; Quantum application; Quantum inspired optimization; QUBO; Software project scheduling";"Annealing; Application programs; Personnel; Software design; Annealing algorithm; Binary optimization; Digital annealing; Optimisations; Project scheduling; Project scheduling problem; Quadratic unconstrained binary optimization; Quantum applications; Quantum inspired optimization; Software Project Scheduling; Simulated annealing";English;Conference Paper;Primary Study;Proposal of solution;0;Software Engineering Management;O estudo contribui ao aplicar um algoritmo de otimização inspirado na computação quântica (QIEA – Quantum-Inspired Evolutionary Algorithm) para resolver o problema de escalonamento de projetos de software com múltiplas tarefas, recursos e restrições. Os resultados obtidos com dados sintéticos demonstraram que o QIEA supera algoritmos genéticos tradicionais em termos de qualidade da solução e convergência, promovendo uma alternativa viável e mais eficaz para gerenciamento de cronogramas em engenharia de software.;Os principais desafios incluem a modelagem precisa de problemas de escalonamento com múltiplas restrições reais, a adaptação de representações binárias quânticas a domínios contínuos e complexos, e a necessidade de testes com dados reais de projetos industriais para validar o desempenho em contextos práticos. Além disso, o uso de algoritmos quântico-inspirados exige conhecimento técnico especializado e ainda carece de ferramentas amplamente difundidas para sua adoção em ambientes corporativos.;Tool support;Quality assurance
WOS0011;"Luo, JJ; Zhao, PZ; Miao, ZT; Lan, SH; Zhao, JJ";A Comprehensive Study of Bug Fixes in Quantum Programs;2022;International Conference on Software Analysis, Evolution and Reengineering ;SANER;1239;1246;9;As quantum programming evolves, more and more quantum programming languages are being developed. As a result, debugging and testing quantum programs have become increasingly important. While bug fixing in classical programs has come a long way, there is a lack of research in quantum programs. To this end, this paper presents a comprehensive study on bug fixing in quantum programs. We collect and investigate 96 real-world bugs and their fixes from four popular quantum programming languages (Qiskit, Cirq, Q#, and ProjectQ). Our study shows that a high proportion of bugs in quantum programs are quantum-specific bugs (over 80%), which requires further research in the bug fixing domain. We also summarize and extend the bug patterns in quantum programs and subdivide the most critical part, math-related bugs, to make it more applicable to the study of quantum programs. Our findings summarize the characteristics of bugs in quantum programs and provide a basis for studying testing and debugging quantum programs.;"Bug fixing; quantum software testing; quantum program debugging; empirical study";;English;Conference Paper;Primary Study;Evaluation research;0;Software Maintenance;O artigo oferece uma análise detalhada de 96 bugs reais corrigidos em programas quânticos, revelando que mais de 80% são específicos ao paradigma quântico, propõe uma taxonomia de padrões de bugs adaptada à computação quântica, identifica que a maioria dos bugs pode ser corrigida com poucas linhas de código, e destaca que bugs mais complexos (níveis C3 e C4) estão fortemente relacionados à forma de implementação e à matemática envolvida nos algoritmos.;Os principais desafios envolvem a escassez de métodos automáticos eficazes para correção de bugs específicos de programas quânticos, a falta de proficiência dos programadores nas linguagens quânticas, a dificuldade de compreender as nuances de operações como medições, estado inicial e lógica de portas quânticas, bem como a necessidade de novas ferramentas e técnicas para detecção, classificação e correção sistemática de falhas no ecossistema da engenharia de software quântico.;Conceptual framework;"Tool support gap; Modeling difficulty"
WOS0017;"Ying, MS; Feng, Y";A Flowchart Language for Quantum Programming;2011;Transactions on Software Engineering;TOSE;466;485;20;Several high-level quantum programming languages have been proposed in the previous research. In this paper, we define a low-level flowchart language for quantum programming, which can be used in implementation of high-level quantum languages and in design of quantum compilers. The formal semantics of the flowchart language is given, and the notion of correctness for programs written in this language is introduced. A structured quantum programming theorem is presented, which provides a technique of translating quantum flowchart programs into programs written in a high-level language, namely, a quantum extension of the while-language.;"Quantum programming; flowchart language; while-language; structured programming";"ARCHITECTURE; LOGIC";English;Article;Primary Study;Proposal of solution;0;Software Engineering Models and Methods;O artigo define uma linguagem de programação baseada em fluxogramas com suporte a variáveis clássicas e quânticas, comandos de transformação unitária e medição, e formaliza sua semântica operacional e denotacional. Apresenta ainda definições de correção parcial e total, precondições mais fracas e uma demonstração teórica de que qualquer programa escrito nessa linguagem pode ser traduzido para uma linguagem estruturada baseada no modelo while, unificando níveis de abstração e promovendo a programação estruturada quântica.;Os desafios centrais incluem a ausência de técnicas estabelecidas para verificação de programas quânticos com laços, a complexidade da definição de correção em ambientes probabilísticos e não determinísticos, a dificuldade de traduzir programas de baixo nível com instruções goto para estilos estruturados de programação, e a necessidade de integrar semânticas formais que possam lidar com falhas, não determinação e entrelaçamento em programas reais executados em hardware quântico.;Education and training;"Quality assurance; Hardware limitations"
